        Time(s)         Temp(K)     Mc(t)/Mc(o)            HMX        INT249a         t_HONO             NO         ONTNTA            NO2        INT295a         c_HONO          ONNO2            H2O        INT202a        INT202c        INT296a     INT296a_RO        INT206e            N2O        INT325a        INT248a        INT233a        INT279a        INT279b        INT101a     INT202c_RO     INT128a_RO        CH2NNO2        INT128a            TAZ        INT132a    INT325a_RO1        INT235b        INT189b    INT325a_RO2        INT251c        INT205c        INT148a        CH2NCHO         INT91a        INT177a        INT120b           CH2O            HCN           CH2N         CH2NNO        INT121a        INT150a         INT75a         INT74a          CH2NH        INT186b     INT186b_RO        INT112c        INT112a        INT280a     INT280a_RO        INT232a    INT233a_RO1        INT159a       CH2NHCHO         INT86a        INT265a     INT235a_RO        INT161a        INT281a        INT251d        INT177b        INT133a    INT103c_cis            HNO             CO         CH2NCO         INT76a         NH2CHO          NH2NO        INT105a         INT75f            N2H        INT206a        INT206b        INT235a     INT159a_RO         INT85d          HCOOH         INT88d        INT162b        INT132d         INT85b        INT161f        INT131b         INT87d        INT115a        INT114a        INT131a        INT207a        INT177c        INT103e        INT191b        INT161b           HNCO         INT90b            CO2           ONNH          NH2CO         INT84f           OCHO            HCO         INT77a           HOCO       CH2NCOOH             N2
        118.000         577.650       7.494E-05      6.741E-03      3.917E-08      4.986E-03      4.697E-02      1.613E-01      5.017E-03      8.485E-12      1.582E-03      1.047E-02      3.006E-02      7.331E-10      2.153E-08      5.913E-12      1.019E-09      7.534E-07      2.189E-01      6.855E-12      3.816E-15      1.012E-08      7.646E-10      4.374E-10      4.317E-11      1.108E-15      5.459E-13      2.009E-05      3.078E-09      8.995E-08      4.073E-10      8.212E-12      3.991E-12      5.333E-08      1.067E-10      4.629E-12      2.798E-08      6.872E-16      8.697E-09      4.967E-10      1.812E-18      5.318E-08      1.868E-01      3.114E-02      4.246E-10      2.082E-07      3.307E-06      6.559E-09      1.840E-14      2.846E-12      1.487E-08      3.381E-14      1.253E-21      6.330E-21      7.974E-15      6.023E-11      5.628E-10      3.352E-11      2.963E-15      5.494E-16      5.866E-09      2.477E-07      5.093E-10      5.338E-12      2.372E-12      4.734E-10      6.329E-11      2.593E-12      9.861E-07      6.419E-10      1.406E-09      1.650E-02      5.123E-07      1.250E-09      9.070E-09      9.597E-10      1.069E-06      1.605E-10      4.801E-10      3.368E-19      0.000E+00      4.719E-15      5.910E-27      9.597E-27      1.140E-01      5.820E-16      1.826E-06      4.379E-09      2.608E-13      9.920E-13      7.232E-15      2.975E-11      9.011E-09      4.145E-13      3.258E-08      4.561E-09      2.820E-11      1.190E-12      2.805E-09      2.124E-11      1.638E-08      8.405E-14      2.983E-02      1.836E-12      1.560E-12      5.096E-21      1.692E-10      1.767E-03      9.544E-07      5.860E-07      9.172E-10      1.340E-01
        120.000         578.150       4.874E-05      5.403E-03      2.840E-08      5.256E-03      5.017E-02      1.207E-01      5.057E-03      6.964E-12      1.670E-03      1.127E-02      3.097E-02      5.374E-10      1.651E-08      4.548E-12      7.809E-10      5.736E-07      2.254E-01      5.396E-12      2.822E-15      7.341E-09      5.843E-10      3.344E-10      3.172E-11      8.617E-16      4.274E-13      1.534E-05      2.392E-09      1.183E-07      3.114E-10      6.462E-12      3.133E-12      3.867E-08      8.980E-11      3.631E-12      2.029E-08      5.359E-16      6.543E-09      4.028E-10      1.450E-18      4.383E-08      1.976E-01      3.289E-02      3.553E-10      1.853E-07      2.662E-06      5.712E-09      1.632E-14      2.203E-12      1.164E-08      2.576E-14      9.689E-22      4.965E-21      6.180E-15      4.621E-11      4.313E-10      2.757E-11      2.177E-15      4.135E-16      4.443E-09      1.756E-07      4.020E-10      4.200E-12      1.862E-12      3.953E-10      5.325E-11      2.034E-12      8.176E-07      5.052E-10      1.234E-09      1.719E-02      4.403E-07      1.033E-09      7.575E-09      7.876E-10      9.202E-07      1.355E-10      4.022E-10      2.684E-19      0.000E+00      3.735E-15      4.546E-27      7.506E-27      1.205E-01      4.417E-16      1.500E-06      3.586E-09      1.878E-13      8.415E-13      6.019E-15      2.398E-11      6.663E-09      3.104E-13      2.361E-08      3.840E-09      2.370E-11      9.334E-13      2.438E-09      1.821E-11      1.283E-08      6.990E-14      2.992E-02      1.824E-12      1.287E-12      6.401E-21      1.800E-10      1.794E-03      1.075E-06      5.983E-07      7.777E-10      1.443E-01
        122.000         578.650       3.062E-05      4.385E-03      2.077E-08      5.301E-03      5.325E-02      9.393E-02      4.723E-03      5.362E-12      1.686E-03      1.117E-02      3.171E-02      3.679E-10      1.138E-08      3.373E-12      5.645E-10      4.213E-07      2.296E-01      3.915E-12      1.948E-15      5.372E-09      4.305E-10      2.465E-10      2.177E-11      6.026E-16      2.986E-13      1.191E-05      1.659E-09      1.373E-07      2.296E-10      4.643E-12      2.296E-12      2.844E-08      6.806E-11      2.627E-12      1.474E-08      3.734E-16      4.966E-09      3.175E-10      9.975E-19      3.383E-08      2.047E-01      3.299E-02      3.163E-10      1.744E-07      2.083E-06      4.570E-09      1.474E-14      1.733E-12      9.787E-09      1.901E-14      7.257E-22      3.724E-21      4.579E-15      3.421E-11      3.119E-10      2.026E-11      1.614E-15      2.976E-16      3.382E-09      1.304E-07      2.948E-10      3.019E-12      1.365E-12      2.985E-10      4.035E-11      1.471E-12      6.230E-07      3.731E-10      1.198E-09      1.818E-02      4.067E-07      8.765E-10      7.095E-09      7.147E-10      7.762E-07      1.130E-10      3.594E-10      1.957E-19      0.000E+00      2.700E-15      3.344E-27      5.640E-27      1.245E-01      3.359E-16      1.160E-06      2.768E-09      1.313E-13      6.196E-13      4.377E-15      1.932E-11      4.984E-09      2.180E-13      1.714E-08      2.912E-09      1.795E-11      6.751E-13      1.919E-09      1.420E-11      1.076E-08      5.955E-14      3.048E-02      1.926E-12      1.174E-12      7.199E-21      1.847E-10      1.728E-03      1.134E-06      5.784E-07      6.645E-10      1.516E-01
        124.000         579.150       1.867E-05      3.607E-03      1.616E-08      5.204E-03      5.598E-02      7.864E-02      4.252E-03      4.032E-12      1.656E-03      1.057E-02      3.224E-02      2.584E-10      7.881E-09      2.593E-12      4.192E-10      3.208E-07      2.316E-01      2.878E-12      1.380E-15      4.189E-09      3.288E-10      1.884E-10      1.533E-11      4.235E-16      2.088E-13      9.769E-06      1.151E-09      1.488E-07      1.755E-10      3.368E-12      1.714E-12      2.232E-08      5.144E-11      1.926E-12      1.137E-08      2.598E-16      4.004E-09      2.575E-10      6.724E-19      2.636E-08      2.087E-01      3.209E-02      2.994E-10      1.730E-07      1.677E-06      3.638E-09      1.377E-14      1.441E-12      8.973E-09      1.463E-14      5.666E-22      2.891E-21      3.511E-15      2.627E-11      2.320E-10      1.482E-11      1.275E-15      2.224E-16      2.725E-09      1.051E-07      2.194E-10      2.190E-12      1.019E-12      2.248E-10      3.049E-11      1.079E-12      4.779E-07      2.818E-10      1.247E-09      1.926E-02      4.007E-07      7.896E-10      7.360E-09      7.139E-10      6.772E-07      9.817E-11      3.469E-10      1.442E-19      0.000E+00      1.971E-15      2.554E-27      4.410E-27      1.269E-01      2.700E-16      9.122E-07      2.180E-09      9.616E-14      4.455E-13      3.131E-15      1.638E-11      3.964E-09      1.569E-13      1.321E-08      2.197E-09      1.356E-11      4.950E-13      1.501E-09      1.106E-11      9.830E-09      5.381E-14      3.117E-02      2.099E-12      1.179E-12      7.531E-21      1.856E-10      1.622E-03      1.146E-06      5.457E-07      5.891E-10      1.565E-01
        126.000         579.650       1.109E-05      2.999E-03      1.367E-08      5.035E-03      5.823E-02      7.141E-02      3.784E-03      3.030E-12      1.604E-03      9.783E-03      3.255E-02      1.950E-10      5.816E-09      2.135E-12      3.332E-10      2.618E-07      2.317E-01      2.249E-12      1.050E-15      3.554E-09      2.692E-10      1.543E-10      1.160E-11      3.171E-16      1.552E-13      8.511E-06      8.495E-10      1.553E-07      1.437E-10      2.595E-12      1.360E-12      1.903E-08      4.089E-11      1.501E-12      9.528E-09      1.914E-16      3.496E-09      2.185E-10      4.763E-19      2.134E-08      2.105E-01      3.067E-02      2.953E-10      1.771E-07      1.413E-06      2.979E-09      1.321E-14      1.273E-12      8.842E-09      1.216E-14      4.780E-22      2.418E-21      2.901E-15      2.164E-11      1.848E-10      1.142E-11      1.096E-15      1.791E-16      2.371E-09      9.280E-08      1.734E-10      1.688E-12      8.081E-13      1.780E-10      2.423E-11      8.406E-13      3.862E-07      2.266E-10      1.349E-09      2.029E-02      4.108E-07      7.535E-10      8.184E-09      7.641E-10      6.180E-07      8.961E-11      3.560E-10      1.129E-19      0.000E+00      1.528E-15      2.102E-27      3.713E-27      1.283E-01      2.342E-16      7.587E-07      1.820E-09      7.627E-14      3.340E-13      2.348E-15      1.487E-11      3.416E-09      1.211E-13      1.107E-08      1.740E-09      1.078E-11      3.858E-13      1.225E-09      9.037E-12      9.657E-09      5.151E-14      3.178E-02      2.312E-12      1.268E-12      7.510E-21      1.847E-10      1.511E-03      1.129E-06      5.121E-07      5.417E-10      1.598E-01
        128.000         580.150       6.436E-06      2.512E-03      1.260E-08      4.844E-03      5.994E-02      6.991E-02      3.386E-03      2.305E-12      1.545E-03      9.009E-03      3.266E-02      1.612E-10      4.692E-09      1.905E-12      2.880E-10      2.315E-07      2.304E-01      1.907E-12      8.750E-16      3.287E-09      2.388E-10      1.369E-10      9.613E-12      2.595E-16      1.261E-13      7.827E-06      6.851E-10      1.587E-07      1.275E-10      2.173E-12      1.168E-12      1.766E-08      3.504E-11      1.269E-12      8.712E-09      1.536E-16      3.302E-09      1.947E-10      3.677E-19      1.815E-08      2.108E-01      2.905E-02      2.983E-10      1.838E-07      1.249E-06      2.544E-09      1.290E-14      1.186E-12      9.140E-09      1.103E-14      4.399E-22      2.206E-21      2.616E-15      1.932E-11      1.602E-10      9.522E-12      1.027E-15      1.577E-16      2.232E-09      8.924E-08      1.483E-10      1.414E-12      6.941E-13      1.518E-10      2.076E-11      7.110E-13      3.349E-07      1.970E-10      1.482E-09      2.118E-02      4.290E-07      7.499E-10      9.409E-09      8.488E-10      5.867E-07      8.537E-11      3.792E-10      9.611E-20      0.000E+00      1.287E-15      1.892E-27      3.393E-27      1.290E-01      2.201E-16      6.777E-07      1.636E-09      6.622E-14      2.700E-13      1.906E-15      1.446E-11      3.194E-09      1.019E-13      1.011E-08      1.482E-09      9.231E-12      3.263E-13      1.068E-09      7.917E-12      9.956E-09      5.143E-14      3.222E-02      2.538E-12      1.415E-12      7.261E-21      1.832E-10      1.412E-03      1.098E-06      4.836E-07      5.133E-10      1.621E-01
        130.000         580.650       3.656E-06      2.110E-03      1.257E-08      4.667E-03      6.111E-02      7.284E-02      3.086E-03      1.791E-12      1.490E-03      8.370E-03      3.259E-02      1.469E-10      4.175E-09      1.842E-12      2.713E-10      2.220E-07      2.279E-01      1.769E-12      8.037E-16      3.291E-09      2.297E-10      1.318E-10      8.784E-12      2.343E-16      1.130E-13      7.555E-06      6.093E-10      1.603E-07      1.227E-10      1.994E-12      1.093E-12      1.771E-08      3.267E-11      1.174E-12      8.635E-09      1.361E-16      3.342E-09      1.823E-10      3.156E-19      1.636E-08      2.099E-01      2.744E-02      3.048E-10      1.913E-07      1.162E-06      2.290E-09      1.276E-14      1.161E-12      9.695E-09      1.086E-14      4.398E-22      2.190E-21      2.566E-15      1.870E-11      1.514E-10      8.667E-12      1.041E-15      1.520E-16      2.258E-09      9.220E-08      1.382E-10      1.297E-12      6.496E-13      1.408E-10      1.936E-11      6.575E-13      3.132E-07      1.857E-10      1.631E-09      2.192E-02      4.499E-07      7.671E-10      1.084E-08      9.519E-10      5.751E-07      8.417E-11      4.103E-10      8.964E-20      0.000E+00      1.188E-15      1.862E-27      3.356E-27      1.293E-01      2.225E-16      6.517E-07      1.586E-09      6.291E-14      2.389E-13      1.699E-15      1.494E-11      3.219E-09      9.409E-14      1.002E-08      1.371E-09      8.606E-12      3.017E-13      1.005E-09      7.501E-12      1.054E-08      5.281E-14      3.243E-02      2.746E-12      1.593E-12      6.895E-21      1.820E-10      1.334E-03      1.064E-06      4.628E-07      4.987E-10      1.635E-01
        132.000         581.150       2.037E-06      1.768E-03      1.340E-08      4.533E-03      6.176E-02      7.944E-02      2.897E-03      1.430E-12      1.449E-03      7.940E-03      3.237E-02      1.474E-10      4.094E-09      1.920E-12      2.773E-10      2.293E-07      2.242E-01      1.794E-12      8.129E-16      3.521E-09      2.381E-10      1.366E-10      8.837E-12      2.331E-16      1.117E-13      7.631E-06      5.977E-10      1.607E-07      1.271E-10      2.008E-12      1.114E-12      1.894E-08      3.318E-11      1.187E-12      9.170E-09      1.337E-16      3.575E-09      1.801E-10      3.045E-19      1.575E-08      2.080E-01      2.598E-02      3.132E-10      1.985E-07      1.139E-06      2.193E-09      1.280E-14      1.188E-12      1.038E-08      1.150E-14      4.724E-22      2.340E-21      2.708E-15      1.950E-11      1.552E-10      8.621E-12      1.129E-15      1.593E-16      2.427E-09      1.005E-07      1.404E-10      1.306E-12      6.623E-13      1.421E-10      1.966E-11      6.650E-13      3.153E-07      1.893E-10      1.780E-09      2.246E-02      4.708E-07      7.987E-10      1.222E-08      1.056E-09      5.800E-07      8.554E-11      4.444E-10      9.167E-20      0.000E+00      1.203E-15      1.995E-27      3.571E-27      1.292E-01      2.393E-16      6.714E-07      1.650E-09      6.494E-14      2.330E-13      1.673E-15      1.617E-11      3.454E-09      9.527E-14      1.063E-08      1.380E-09      8.740E-12      3.052E-13      1.022E-09      7.697E-12      1.128E-08      5.522E-14      3.239E-02      2.906E-12      1.775E-12      6.508E-21      1.818E-10      1.282E-03      1.034E-06      4.510E-07      4.962E-10      1.643E-01
        134.000         581.650       1.115E-06      1.470E-03      1.504E-08      4.463E-03      6.197E-02      8.892E-02      2.827E-03      1.177E-12      1.428E-03      7.771E-03      3.201E-02      1.618E-10      4.399E-09      2.134E-12      3.047E-10      2.526E-07      2.195E-01      1.980E-12      8.990E-16      3.961E-09      2.632E-10      1.511E-10      9.722E-12      2.540E-16      1.210E-13      8.039E-06      6.427E-10      1.604E-07      1.404E-10      2.207E-12      1.231E-12      2.128E-08      3.654E-11      1.306E-12      1.027E-08      1.457E-16      3.979E-09      1.880E-10      3.313E-19      1.631E-08      2.054E-01      2.479E-02      3.224E-10      2.049E-07      1.181E-06      2.251E-09      1.303E-14      1.269E-12      1.111E-08      1.287E-14      5.365E-22      2.648E-21      3.029E-15      2.168E-11      1.710E-10      9.323E-12      1.286E-15      1.796E-16      2.730E-09      1.133E-07      1.546E-10      1.436E-12      7.313E-13      1.554E-10      2.165E-11      7.318E-13      3.402E-07      2.076E-10      1.914E-09      2.279E-02      4.894E-07      8.418E-10      1.326E-08      1.141E-09      6.016E-07      8.956E-11      4.772E-10      1.022E-19      0.000E+00      1.330E-15      2.298E-27      4.055E-27      1.288E-01      2.696E-16      7.342E-07      1.825E-09      7.196E-14      2.503E-13      1.819E-15      1.810E-11      3.886E-09      1.050E-13      1.190E-08      1.504E-09      9.627E-12      3.358E-13      1.118E-09      8.512E-12      1.205E-08      5.849E-14      3.208E-02      2.992E-12      1.926E-12      6.187E-21      1.831E-10      1.258E-03      1.015E-06      4.493E-07      5.059E-10      1.644E-01
        136.000         582.150       6.006E-07      1.207E-03      1.739E-08      4.473E-03      6.185E-02      9.996E-02      2.881E-03      9.993E-13      1.432E-03      7.904E-03      3.158E-02      1.911E-10      5.104E-09      2.489E-12      3.540E-10      2.919E-07      2.142E-01      2.346E-12      1.070E-15      4.587E-09      3.051E-10      1.753E-10      1.151E-11      2.990E-16      1.417E-13      8.759E-06      7.472E-10      1.600E-07      1.627E-10      2.614E-12      1.452E-12      2.459E-08      4.312E-11      1.543E-12      1.189E-08      1.739E-16      4.528E-09      2.068E-10      4.033E-19      1.817E-08      2.024E-01      2.399E-02      3.316E-10      2.103E-07      1.289E-06      2.478E-09      1.349E-14      1.401E-12      1.177E-08      1.493E-14      6.314E-22      3.114E-21      3.519E-15      2.526E-11      1.990E-10      1.083E-11      1.509E-15      2.141E-16      3.151E-09      1.288E-07      1.820E-10      1.700E-12      8.630E-13      1.821E-10      2.555E-11      8.645E-13      3.897E-07      2.422E-10      2.015E-09      2.293E-02      5.044E-07      8.947E-10      1.371E-08      1.192E-09      6.416E-07      9.650E-11      5.048E-10      1.227E-19      0.000E+00      1.584E-15      2.800E-27      4.855E-27      1.281E-01      3.120E-16      8.397E-07      2.112E-09      8.402E-14      2.935E-13      2.161E-15      2.063E-11      4.491E-09      1.242E-13      1.377E-08      1.756E-09      1.136E-11      3.967E-13      1.301E-09      1.003E-11      1.278E-08      6.250E-14      3.154E-02      2.988E-12      2.019E-12      6.008E-21      1.865E-10      1.264E-03      1.012E-06      4.585E-07      5.278E-10      1.643E-01
        138.000         582.650       3.184E-07      9.739E-04      2.018E-08      4.570E-03      6.161E-02      1.103E-01      3.060E-03      8.683E-13      1.465E-03      8.360E-03      3.112E-02      2.361E-10      6.227E-09      2.970E-12      4.241E-10      3.449E-07      2.088E-01      2.907E-12      1.332E-15      5.325E-09      3.617E-10      2.079E-10      1.425E-11      3.700E-16      1.748E-13      9.698E-06      9.149E-10      1.604E-07      1.927E-10      3.250E-12      1.784E-12      2.844E-08      5.321E-11      1.906E-12      1.383E-08      2.211E-16      5.153E-09      2.355E-10      5.335E-19      2.138E-08      1.994E-01      2.366E-02      3.391E-10      2.142E-07      1.457E-06      2.884E-09      1.415E-14      1.572E-12      1.225E-08      1.749E-14      7.506E-22      3.710E-21      4.142E-15      3.008E-11      2.385E-10      1.320E-11      1.774E-15      2.625E-16      3.640E-09      1.441E-07      2.234E-10      2.113E-12      1.060E-12      2.231E-10      3.153E-11      1.068E-12      4.642E-07      2.938E-10      2.066E-09      2.289E-02      5.138E-07      9.528E-10      1.349E-08      1.198E-09      6.997E-07      1.063E-10      5.237E-10      1.545E-19      0.000E+00      1.981E-15      3.507E-27      5.988E-27      1.275E-01      3.619E-16      9.821E-07      2.498E-09      1.005E-13      3.665E-13      2.733E-15      2.346E-11      5.193E-09      1.531E-13      1.601E-08      2.144E-09      1.402E-11      4.900E-13      1.576E-09      1.229E-11      1.332E-08      6.696E-14      3.082E-02      2.905E-12      2.036E-12      6.042E-21      1.920E-10      1.298E-03      1.028E-06      4.784E-07      5.600E-10      1.642E-01
