        Time(s)         Temp(K)     Mc(t)/Mc(o)            HMX        INT249a         t_HONO             NO         ONTNTA            NO2        INT295a         c_HONO          ONNO2            H2O        INT202a        INT202c        INT296a     INT296a_RO        INT206e            N2O        INT325a        INT248a        INT233a        INT279a        INT279b        INT101a     INT202c_RO     INT128a_RO        CH2NNO2        INT128a            TAZ        INT132a    INT325a_RO1        INT235b        INT189b    INT325a_RO2        INT251c        INT205c        INT148a        CH2NCHO         INT91a        INT177a        INT120b           CH2O            HCN           CH2N         CH2NNO        INT121a        INT150a         INT75a         INT74a          CH2NH        INT186b     INT186b_RO        INT112c        INT112a        INT280a     INT280a_RO        INT232a    INT233a_RO1        INT159a       CH2NHCHO         INT86a        INT265a     INT235a_RO        INT161a        INT281a        INT251d        INT177b        INT133a    INT103c_cis            HNO             CO         CH2NCO         INT76a         NH2CHO          NH2NO        INT105a         INT75f            N2H        INT206a        INT206b        INT235a     INT159a_RO         INT85d          HCOOH         INT88d        INT162b        INT132d         INT85b        INT161f        INT131b         INT87d        INT115a        INT114a        INT131a        INT207a        INT177c        INT103e        INT191b        INT161b           HNCO         INT90b            CO2           ONNH          NH2CO         INT84f           OCHO            HCO         INT77a           HOCO       CH2NCOOH             N2
        116.000         577.150       1.109E-04     -2.772E-06     -5.070E-11      2.516E-03      9.464E-05     -3.614E-04     -7.010E-05     -7.310E-13     -2.501E-03      9.728E-05      1.782E-04     -8.492E-13     -1.242E-11     -5.405E-11      2.549E-11     -1.132E-09      4.924E-04     -1.049E-12     -5.209E-16     -2.836E-12     -6.447E-11     -3.706E-11     -9.926E-14     -2.592E-13     -7.576E-13     -1.219E-07     -1.707E-12      3.791E-10     -3.220E-11      1.364E-13     -7.225E-14     -1.526E-10      3.925E-14     -3.377E-14     -6.696E-11     -4.918E-17     -2.886E-11     -1.621E-12     -3.991E-19      1.864E-10      8.117E-04      2.344E-04      2.578E-09     -8.608E-10     -7.036E-09     -2.326E-10      2.227E-14     -2.860E-14     -4.928E-09     -6.564E-17     -2.703E-19     -4.445E-20     -2.252E-17     -2.778E-11      8.135E-12     -9.034E-13     -1.577E-14     -2.412E-18     -8.326E-12      4.471E-10      1.738E-13      4.962E-14     -1.233E-13     -3.168E-13     -1.451E-14     -4.163E-14     -9.071E-10     -9.420E-11     -4.160E-09      4.345E-05     -4.857E-09      3.697E-09     -4.477E-11     -1.358E-11     -1.665E-09      1.510E-08     -5.029E-08      1.047E-18      2.485E-12     -2.720E-18     -1.328E-23      5.640E-28      3.499E-04     -3.065E-18     -4.901E-09     -5.857E-11     -2.476E-12     -2.700E-16     -5.532E-17     -2.843E-11     -3.959E-11     -9.252E-14     -1.230E-10     -1.183E-12     -1.143E-13     -8.447E-14     -1.162E-12     -1.147E-13     -4.497E-11     -2.990E-13      3.267E-05     -5.271E-12      1.173E-12     -2.930E-22      2.418E-11     -1.504E-05     -1.148E-09     -2.451E-09     -4.207E-12      7.303E-04
        118.000         577.650       7.494E-05     -2.589E-06     -5.580E-11      1.231E-02     -1.015E-03     -3.297E-04     -1.134E-03     -2.825E-12     -1.238E-02      1.191E-03      1.723E-04     -1.889E-12     -4.325E-11     -1.351E-10      8.803E-11     -1.735E-09      4.832E-04     -2.454E-12     -1.227E-15     -1.061E-11     -2.827E-10     -1.623E-10     -2.221E-13     -1.177E-12     -3.515E-12     -1.459E-07     -7.309E-12      4.028E-10     -1.208E-10      2.384E-13      8.816E-14     -1.625E-10      1.102E-13     -8.623E-14     -7.707E-11     -2.664E-16     -6.810E-11     -3.658E-12     -2.083E-18      1.044E-09      8.364E-04      1.654E-04     -5.662E-10     -7.672E-10     -1.289E-08     -1.489E-09     -9.630E-15     -6.816E-14     -5.398E-11     -9.259E-17     -1.078E-18     -1.835E-19     -3.506E-17     -4.896E-11      2.483E-11     -5.223E-12     -5.415E-14     -2.709E-18     -4.098E-13     -1.545E-09     -1.682E-12     -3.498E-13      7.343E-14     -1.457E-12     -2.163E-13     -8.587E-14     -2.806E-09     -2.949E-10     -8.968E-10      5.442E-05     -4.398E-09     -4.751E-12     -2.430E-11     -1.109E-11     -4.165E-09     -1.380E-10     -3.017E-11     -7.693E-19      2.577E-12     -1.031E-17     -5.993E-23     -6.959E-28      3.128E-04     -3.578E-18     -4.999E-09     -2.417E-10     -3.167E-13     -2.017E-15     -4.504E-16     -1.474E-11     -4.325E-11     -2.349E-13     -1.412E-10     -8.960E-12     -7.929E-13     -8.698E-14     -5.398E-12     -7.171E-13     -5.377E-11     -6.288E-14      4.198E-05     -5.123E-13     -2.742E-13     -1.739E-21     -8.428E-11     -8.160E-05     -2.609E-09     -3.319E-08     -5.694E-12      6.807E-04
        120.000         578.150       4.874E-05     -2.176E-06     -5.696E-10     -2.021E-03      3.967E-03     -2.553E-04      3.883E-03      1.478E-12      1.926E-03     -3.831E-03      1.413E-04     -1.765E-12     -4.057E-11      4.879E-10      1.929E-11     -1.749E-09      3.911E-04      1.130E-11      2.897E-15     -3.318E-10      1.577E-10      8.769E-11     -2.074E-13     -3.997E-14     -1.725E-13     -1.225E-07     -1.173E-11      3.208E-10     -3.200E-12     -2.298E-13      3.675E-13     -1.333E-10     -3.483E-12      3.392E-12     -6.799E-11     -2.971E-16      1.274E-11     -2.411E-12     -9.258E-19      4.817E-09      7.093E-04      9.307E-05     -1.149E-08      8.643E-09     -1.242E-08     -3.967E-09      1.277E-13      5.250E-15      1.099E-09     -8.487E-17      4.265E-20      4.033E-21     -3.337E-17      3.124E-10      1.149E-11     -1.213E-11      2.834E-14     -1.476E-18      2.333E-10      2.148E-09      2.852E-12      8.457E-14      3.629E-13      1.549E-12     -9.737E-13      3.390E-12     -6.764E-09      3.256E-09     -8.543E-10      6.039E-05     -3.602E-09      9.762E-11     -7.486E-12     -8.416E-12     -4.567E-09      2.693E-10     -8.220E-12     -8.404E-19      2.072E-12     -1.036E-17      3.589E-24     -5.561E-28      2.396E-04     -3.158E-18     -9.023E-09      2.344E-11     -1.151E-12     -7.499E-15      9.448E-16     -6.970E-11     -3.666E-11      4.087E-13     -1.181E-10     -1.085E-11      2.376E-14      3.375E-12     -1.060E-11      1.529E-12     -3.575E-11     -1.445E-15      4.569E-05     -1.653E-13     -1.050E-13      4.842E-22     -5.431E-11     -1.180E-04     -4.150E-09     -4.872E-08     -5.434E-12      5.457E-04
        122.000         578.650       3.062E-05     -1.742E-06     -7.740E-10      1.229E-02     -5.616E-03     -1.906E-04     -5.784E-03     -2.926E-12     -1.227E-02      5.711E-03      1.053E-04     -1.272E-12     -3.836E-11      6.784E-10     -3.253E-11     -1.184E-09      3.005E-04      1.027E-11     -1.270E-15     -4.522E-10     -2.920E-10     -1.648E-10     -1.513E-13     -6.047E-13     -1.850E-12     -9.502E-08     -7.228E-12      2.279E-10     -1.595E-11     -1.167E-13      2.974E-13     -1.025E-10     -1.207E-12      1.165E-12     -5.294E-11      1.619E-15     -6.064E-10     -2.169E-12      8.211E-18     -2.196E-09      4.639E-04      4.220E-05     -1.222E-08      7.754E-09     -1.002E-08      3.462E-09      7.943E-14      8.893E-15     -6.399E-09     -6.369E-17     -5.837E-19     -9.966E-20     -2.563E-17      4.267E-10     -2.662E-11     -7.040E-13      7.384E-15     -1.047E-17     -2.728E-10     -1.184E-08      8.822E-12     -4.757E-13      2.832E-13      5.866E-12     -3.171E-13      1.179E-12     -2.260E-09     -5.867E-10      3.542E-09      6.139E-05     -3.073E-09      6.103E-09      6.133E-12     -6.572E-12     -3.173E-09      6.560E-11      5.331E-11      8.221E-18      1.524E-12     -8.012E-18     -1.123E-25      4.435E-27      1.809E-04     -1.682E-18      6.707E-09     -1.022E-10     -4.514E-13      1.103E-14     -4.915E-16      5.030E-10     -2.927E-11     -5.067E-13     -9.475E-11      2.170E-12     -2.695E-13      1.237E-12     -5.507E-12      9.297E-13     -1.593E-11      2.971E-13      4.487E-05     -5.151E-13      2.685E-13     -2.732E-21     -4.662E-11     -2.373E-05     -5.485E-09     -5.114E-09     -4.543E-12      4.268E-04
        124.000         579.150       1.867E-05     -1.375E-06      1.525E-10     -3.927E-04     -1.313E-04     -1.476E-04     -3.107E-04     -9.717E-14      4.303E-04      2.083E-04      9.019E-05     -8.624E-13     -1.444E-11     -1.725E-10     -3.638E-11     -9.354E-10      2.357E-04     -2.078E-12      1.283E-15      1.059E-10     -2.648E-11     -1.425E-11     -1.013E-13     -1.056E-13      4.206E-13     -7.178E-08     -6.642E-12      1.621E-10      1.690E-11     -4.136E-13      3.088E-13     -6.725E-11      9.295E-13     -1.085E-12     -3.141E-11     -2.294E-15     -5.250E-12     -1.439E-12     -1.022E-17     -1.839E-09      3.340E-04      1.231E-05      7.820E-09     -6.201E-09     -7.949E-09      1.349E-09     -2.038E-14     -4.084E-14     -3.797E-09     -4.708E-17      9.659E-21      5.891E-21     -1.890E-17     -1.112E-10     -1.725E-11     -1.251E-11     -2.511E-14     -5.048E-19     -2.356E-10     -4.027E-10     -1.374E-12     -4.133E-13      2.587E-13     -1.194E-12      1.796E-13     -9.973E-13     -9.295E-10     -1.273E-09     -2.748E-09      5.950E-05     -2.923E-09      3.115E-09      1.708E-11     -5.978E-12     -2.825E-09     -8.428E-11     -3.987E-11     -5.406E-20      1.133E-12     -5.055E-18     -6.994E-24      1.599E-27      1.454E-04     -1.769E-18     -3.465E-09     -1.236E-12      4.763E-13     -1.771E-15     -4.679E-16     -3.540E-11     -2.076E-11     -4.019E-13     -5.805E-11     -7.596E-12     -8.299E-15     -8.394E-13     -2.901E-12     -9.025E-14      2.842E-14      8.682E-14      4.182E-05     -1.720E-14      3.808E-14     -9.084E-23      4.640E-12      2.986E-06     -6.216E-09      7.053E-09     -3.948E-12      3.479E-04
        126.000         579.650       1.109E-05     -1.090E-06     -2.490E-09      1.012E-02     -6.207E-02     -1.225E-04     -6.236E-02     -1.631E-11     -9.865E-03      6.209E-02      3.118E-05     -6.121E-13     -7.639E-11      2.748E-09     -3.086E-09      3.154E-09      1.945E-04      2.675E-11     -3.999E-14     -1.526E-09     -1.698E-09     -9.469E-10     -7.411E-14      1.023E-12     -1.585E-13     -5.708E-08     -4.136E-12      1.226E-10      4.636E-10     -1.557E-11      1.454E-11     -6.513E-11      8.702E-12     -9.593E-12     -3.764E-11      1.147E-14     -8.961E-10     -6.420E-13      3.452E-17      2.144E-08      1.432E-04     -2.554E-06      1.263E-07     -8.428E-08     -6.472E-09     -2.043E-08     -2.109E-13     -1.156E-13     -1.179E-08     -3.567E-17     -2.097E-19     -4.008E-20     -1.431E-17      1.629E-09     -1.690E-09      5.671E-11      3.887E-13     -3.543E-17     -1.050E-09     -3.094E-09      1.525E-11     -1.726E-11      1.376E-11      1.939E-11      2.249E-12     -9.455E-12      9.248E-09     -1.090E-08     -4.040E-08      5.656E-05     -3.325E-09      8.753E-09      2.641E-11     -5.813E-12     -2.650E-09      8.617E-10     -1.439E-10      4.128E-17      8.949E-13      5.343E-18      4.917E-22      5.786E-27      1.270E-04     -9.662E-19      1.818E-09     -1.144E-10     -1.275E-11      2.279E-14     -9.812E-15      8.514E-10     -1.474E-11     -7.394E-12     -5.815E-11      1.684E-11     -3.353E-14     -9.243E-12      9.122E-13      7.686E-13      9.784E-12      2.989E-13      3.822E-05     -1.132E-12      2.225E-13     -1.462E-21     -5.452E-12      1.321E-04     -6.783E-09      4.758E-08     -3.120E-12      3.025E-04
        128.000         580.150       6.436E-06     -8.747E-07     -3.330E-11      1.710E-02     -1.363E-04     -1.103E-04     -1.998E-04     -1.026E-12     -1.720E-02      2.128E-04      9.240E-05     -4.525E-13     -1.246E-11     -4.425E-11      5.818E-11     -5.501E-10      1.708E-04     -7.390E-13     -3.080E-16     -1.265E-11     -1.106E-10     -6.385E-11     -5.394E-14     -3.654E-13     -1.105E-12     -5.273E-08     -2.040E-12      1.013E-10     -4.172E-11      1.970E-13     -1.683E-14     -4.457E-11      6.609E-14     -2.208E-14     -2.066E-11     -3.951E-17     -2.044E-11     -1.736E-12     -2.756E-19      2.689E-10      3.255E-04     -7.079E-06     -6.998E-10     -6.400E-10     -5.493E-09     -4.197E-10     -1.152E-14     -3.548E-14      3.843E-11     -2.892E-17     -5.087E-19     -8.691E-20     -1.161E-17     -1.430E-11      2.162E-11     -8.420E-13     -2.647E-14     -8.855E-19     -2.272E-11     -4.400E-10     -5.148E-13     -4.408E-14     -2.422E-14     -5.143E-13      1.966E-15     -2.189E-14     -1.175E-09     -1.790E-10     -3.565E-10      5.372E-05     -3.159E-09     -2.528E-11      3.295E-11     -6.585E-12     -2.593E-09     -9.984E-11     -2.625E-11     -3.437E-19      7.683E-13     -3.576E-18     -2.786E-23     -2.538E-28      1.198E-04     -1.190E-18     -2.078E-09     -1.001E-10     -8.009E-14     -8.730E-16     -1.106E-16     -6.780E-12     -1.294E-11     -6.704E-14     -3.769E-11     -3.905E-12     -2.514E-13     -2.183E-14     -2.912E-12     -2.549E-13      1.810E-11     -5.248E-14      3.502E-05     -5.935E-13     -1.511E-13     -3.763E-21     -8.264E-11     -8.216E-05     -6.900E-09     -3.249E-08     -3.401E-12      2.810E-04
        130.000         580.650       3.656E-06     -7.135E-07     -2.833E-11     -1.076E-03     -3.719E-04     -1.077E-04     -4.912E-04      4.235E-14      1.095E-03      4.202E-04      6.487E-05     -3.667E-13     -1.014E-11      7.147E-12      6.638E-12     -5.216E-10      1.605E-04      1.806E-13      9.417E-17     -9.887E-12      1.774E-11      9.991E-12     -4.369E-14     -4.266E-15     -1.364E-14     -4.884E-08     -2.478E-12      9.234E-11      3.091E-13      5.765E-14     -6.480E-14     -4.112E-11     -7.996E-14      2.778E-14     -1.886E-11      1.926E-17     -2.479E-11     -9.836E-13      1.622E-19     -6.171E-11      2.492E-04     -4.198E-06      1.769E-10     -1.555E-09     -4.862E-09     -1.032E-13      1.698E-15     -6.344E-15     -6.100E-11     -2.626E-17      1.566E-20      2.429E-21     -1.037E-17      4.186E-12      4.100E-12     -6.925E-13      8.994E-16     -5.474E-19     -2.226E-11     -4.665E-10     -1.682E-13      5.938E-14     -6.295E-14     -1.591E-13     -6.267E-14      2.811E-14     -1.167E-09      6.724E-12     -5.681E-11      5.159E-05     -3.454E-09      6.859E-11      3.639E-11     -7.819E-12     -2.577E-09      1.372E-11     -3.859E-11      1.036E-19      7.228E-13     -2.507E-18      5.582E-25     -3.933E-30      1.203E-04     -1.092E-18     -1.881E-09     -6.524E-12      2.476E-14     -7.506E-16     -1.624E-17     -1.013E-12     -1.225E-11      2.757E-14     -3.420E-11     -3.209E-12     -4.222E-14      2.832E-14     -2.518E-12     -2.588E-14      2.318E-11      7.089E-15      3.266E-05     -6.242E-15      1.038E-14      1.982E-22      5.166E-12     -1.592E-05     -6.816E-09     -2.549E-09     -3.292E-12      2.773E-04
        132.000         581.150       2.037E-06     -5.919E-07      7.732E-11      8.813E-03      2.268E-03     -1.133E-04      2.166E-03     -1.113E-13     -8.814E-03     -2.214E-03      7.100E-05     -3.232E-13     -1.055E-11     -8.039E-11     -3.063E-10     -2.379E-11      1.620E-04     -2.216E-12     -1.176E-15      5.784E-11     -9.962E-11     -5.762E-11     -3.756E-14     -1.083E-13     -5.306E-13     -4.704E-08     -1.619E-12      9.280E-11      7.958E-12     -2.620E-12      2.435E-12     -3.979E-11      3.732E-13     -5.726E-13     -1.668E-11     -7.095E-16     -2.832E-11     -7.472E-13     -5.073E-18      8.023E-10      2.695E-04      4.749E-06     -8.622E-10      4.994E-10     -4.493E-09     -1.302E-09     -2.876E-14     -1.727E-14     -7.478E-11     -2.521E-17     -2.599E-19     -5.469E-20     -9.940E-18     -5.970E-11     -1.782E-10      1.307E-12     -7.531E-15      3.688E-18      6.983E-11     -3.519E-10     -1.277E-12     -2.238E-12      2.385E-12     -2.386E-12      1.030E-12     -5.687E-13     -1.526E-09      4.573E-10     -1.337E-09      5.051E-05     -3.747E-09      7.691E-11      3.535E-11     -9.415E-12     -2.711E-09      2.009E-11      9.000E-11     -2.844E-18      7.456E-13     -1.192E-18      1.040E-23      2.278E-27      1.273E-04     -1.109E-18     -2.009E-09      1.728E-10     -1.729E-13     -2.813E-15      1.365E-15      7.303E-12     -1.128E-11     -2.452E-13     -3.166E-11     -5.677E-12      1.595E-12     -5.641E-13     -3.654E-12      9.812E-13      2.722E-11     -2.975E-14      3.138E-05     -2.826E-13     -8.749E-14     -2.140E-21     -1.683E-11     -2.776E-05     -6.861E-09     -6.487E-09     -3.256E-12      2.889E-04
        134.000         581.650       1.115E-06     -4.989E-07     -3.460E-11      5.668E-03     -1.125E-03     -1.271E-04     -1.226E-03     -3.824E-13     -5.677E-03      1.190E-03      8.127E-05     -3.110E-13     -7.875E-12     -2.664E-11      1.743E-10     -6.730E-10      1.753E-04     -4.321E-13     -8.636E-18     -1.227E-11     -1.502E-11     -9.108E-12     -3.783E-14     -1.135E-13     -2.859E-13     -4.777E-08     -1.740E-12      1.022E-10     -3.053E-11      1.701E-12     -1.473E-12     -4.326E-11     -1.490E-13      2.752E-13     -1.978E-11      3.500E-16     -2.558E-11     -1.562E-12      2.575E-18     -6.167E-10      2.984E-04      1.915E-05      1.403E-09     -1.614E-09     -4.346E-09      6.117E-10     -4.910E-15     -1.788E-14     -8.284E-11     -2.657E-17     -2.451E-19     -4.013E-20     -1.043E-17     -1.024E-11      9.579E-11     -8.361E-13     -9.891E-15     -1.454E-18     -1.819E-11     -5.843E-10     -4.828E-13      1.340E-12     -1.454E-12      2.895E-13     -4.908E-13      2.739E-13     -6.670E-10     -3.790E-10     -1.748E-09      5.068E-05     -4.093E-09      5.414E-11      3.006E-11     -1.111E-11     -2.517E-09     -6.780E-11     -4.868E-11     -1.453E-19      8.389E-13     -3.157E-18     -6.916E-24     -5.857E-28      1.409E-04     -1.183E-18     -1.670E-09     -1.199E-10      6.154E-14      7.445E-16     -1.156E-15     -3.381E-12     -1.276E-11     -8.400E-14     -3.561E-11     -1.930E-12     -9.449E-13      2.720E-13     -2.060E-12     -5.987E-13      2.979E-11     -1.901E-14      3.136E-05     -3.851E-13     -2.543E-13     -1.176E-21     -3.807E-11     -2.990E-05     -6.691E-09     -9.936E-09     -3.260E-12      3.160E-04
        136.000         582.150       6.006E-07     -4.261E-07      1.607E-10      5.508E-03      7.838E-03     -1.496E-04      7.757E-03      2.447E-12     -5.537E-03     -7.764E-03      9.036E-05     -3.358E-13     -1.258E-11     -7.282E-11     -4.883E-09      6.912E-09      2.019E-04     -3.965E-13     -2.483E-15      1.066E-10     -3.204E-10     -1.814E-10     -3.021E-14     -3.131E-14     -4.781E-13     -5.039E-08     -1.632E-12      1.218E-10      2.284E-10     -2.610E-11      2.604E-11     -5.542E-11      9.679E-13     -3.376E-12     -1.444E-11     -3.183E-15     -2.272E-11      5.566E-12     -2.308E-17      6.168E-09      3.723E-04      3.822E-05     -5.531E-10     -5.097E-10     -4.500E-09     -6.754E-09     -1.088E-14     -1.203E-14     -2.967E-10     -3.030E-17     -2.787E-19     -4.489E-20     -1.185E-17     -6.328E-11     -2.959E-09      3.412E-12     -9.415E-16      7.852E-18      1.032E-10     -3.716E-10      2.411E-12     -2.307E-11      2.538E-11     -1.536E-11      1.062E-11     -3.350E-12     -3.728E-09      2.609E-09     -4.882E-10      5.224E-05     -4.345E-09      2.500E-10      2.107E-11     -1.262E-11     -3.006E-09      4.074E-10     -1.361E-11     -6.001E-19      1.016E-12      2.602E-17     -2.382E-23      1.938E-27      1.619E-04     -1.410E-18     -3.285E-09      1.203E-09     -7.175E-13     -2.492E-14      2.181E-14      1.150E-12     -2.009E-11      1.008E-12     -3.264E-11     -2.981E-11      2.228E-11     -3.321E-12      1.052E-11     -1.011E-11      3.094E-11     -2.912E-14      3.281E-05     -2.095E-13     -2.207E-14     -1.218E-21     -4.866E-11     -5.729E-05     -6.852E-09     -2.174E-08     -3.413E-12      3.600E-04
        138.000         582.650       3.184E-07     -3.670E-07      8.173E-11     -1.166E-03      2.513E-03     -1.799E-04      2.381E-03      1.149E-12      1.183E-03     -2.426E-03      1.020E-04     -4.014E-13     -1.113E-11     -9.287E-12     -1.796E-09      1.927E-09      2.419E-04      2.225E-13     -1.224E-15      6.016E-11     -1.515E-10     -8.539E-11     -4.790E-14      5.184E-14     -1.769E-14     -5.767E-08     -2.467E-12      1.528E-10      1.400E-10     -9.839E-12      9.862E-12     -6.387E-11     -6.172E-14     -1.513E-12     -2.429E-11     -1.834E-16     -3.899E-11     -1.725E-12     -2.681E-18      3.777E-09      4.020E-04      5.961E-05     -2.950E-10     -1.057E-09     -5.009E-09     -4.102E-09     -6.458E-15      1.766E-14      2.427E-10     -3.749E-17      6.540E-20      1.004E-20     -1.454E-17     -2.454E-11     -1.069E-09      2.312E-13      1.878E-14     -1.323E-19      7.484E-11     -5.963E-10     -1.682E-13     -8.060E-12      9.705E-12     -8.691E-12      6.790E-12     -1.486E-12     -1.142E-09     -1.600E-10     -2.206E-10      5.525E-05     -4.686E-09     -1.864E-10      1.182E-11     -1.387E-11     -3.305E-09      2.922E-10      8.459E-11      2.269E-18      1.289E-12      1.475E-17     -6.962E-23      1.025E-27      1.896E-04     -1.693E-18     -3.350E-09      8.883E-10     -3.789E-13     -1.409E-14      1.244E-14      2.029E-12     -2.038E-11      2.655E-13     -4.664E-11     -1.908E-11      1.391E-11     -1.442E-12      4.589E-12     -6.640E-12      2.974E-11     -1.556E-14      3.589E-05      1.178E-14     -2.226E-14     -4.469E-23      1.666E-12     -2.094E-05     -6.790E-09     -5.411E-09     -3.631E-12      4.198E-04
